DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	17q25.3	17	81948071	MYADML2	MYADML2 - NOTUM	ENSG00000185105	ENSG00000185269		838	4436	rs73354194-C	rs73354194	0	73354194	intergenic_variant	1	0.025159	1E-11	11.0		0.060799	[0.043-0.078] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	17q25.3	17	82001827	ASPSCR1	ASPSCR1			ENSG00000169696			rs9912553-G	rs9912553	0	9912553	intron_variant	0	0.7258169999999999	2E-6	5.698970004336019		0.013925	[0.0082-0.0196] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	18q11.2	18	23141009	CABLES1	CABLES1			ENSG00000134508			rs11082304-T	rs11082304	0	11082304	intron_variant	0	0.508292	4E-10	9.397940008672037		0.015966	[0.011-0.021] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19p13.3	19	4915435	UHRF1	UHRF1			ENSG00000276043			rs2779165-G	rs2779165	0	2779165	intron_variant	0	0.184217	8E-11	10.096910013008056		0.022108	[0.015-0.029] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19p13.2	19	7161838	INSR	INSR			ENSG00000171105			rs8106042-G	rs8106042	0	8106042	intron_variant	0	0.281475	2E-12	11.698970004336019		0.020444	[0.015-0.026] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19p13.2	19	8679402	ACTL9	NFILZ - ACTL9	ENSG00000268480	ENSG00000181786		1694	17998	rs2967676-A	rs2967676	0	2967676	intergenic_variant	1	0.844833	1E-8	8.0		0.02059	[0.014-0.028] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19q13.11	19	33299650	CEBPA	SLC7A10 - CEBPA	ENSG00000130876	ENSG00000245848		73800	284	rs41355649-G	rs41355649	0	41355649	regulatory_region_variant	1	0.93397	1E-10	10.0		0.034243	[0.024-0.045] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19q13.2	19	40213169	MAP3K10, AKT2	MAP3K10			ENSG00000130758			rs1129156-T	rs1129156	0	1129156	missense_variant	0	0.268449	3E-9	8.522878745280337		0.017352	[0.012-0.023] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19q13.31	19	42926888	PSG7	PSG7			ENSG00000221878			rs147957154-T	rs147957154	0	147957154	non_coding_transcript_exon_variant	0	0.132424	3E-9	8.522878745280337		0.023198	[0.016-0.031] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19q13.33	19	48702915	FUT2	FUT2			ENSG00000176920			rs516246-C	rs516246	0	516246	intron_variant	0	0.50563	9E-12	11.045757490560675		0.017505	[0.012-0.023] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19q13.42	19	54219677	LILRB3, RPS9	RPS9, RPS9, RPS9, RPS9, RPS9, LILRB3, LILRB3, LILRB3, LILRB3			ENSG00000278270, ENSG00000170889, ENSG00000277079, ENSG00000274646, ENSG00000274950, ENSG00000275019, ENSG00000204577, ENSG00000277816, ENSG00000274587			rs255773-C	rs255773	0	255773	intron_variant	0	0.536208	1E-11	11.0		0.018193	[0.013-0.023] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	19q13.42	19	55482069	ZNF628	ZNF628			ENSG00000197483			rs147110934-G	rs147110934	0	147110934	missense_variant	0	0.975442	2E-9	8.698970004336019		0.05233	[0.035-0.069] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20p12.2	20	10678234	JAG1	JAG1 - LINC01752	ENSG00000101384	ENSG00000224961		4235	18715	rs6040076-C	rs6040076	0	6040076	intron_variant	1	0.500114	4E-13	12.397940008672037		0.019018	[0.014-0.024] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20p12.2	20	11226771	LOC339593							rs6033062-A	rs6033062	0	6033062	intergenic_variant	1	0.460185	5E-10	9.301029995663981		0.016156	[0.011-0.021] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20p11.21	20	22560277	LINC00261, FOXA2	LINC00261			ENSG00000259974			rs1203876-C	rs1203876	0	1203876	intron_variant	0	0.046164	9E-10	9.045757490560675		0.038072	[0.026-0.05] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20q11.21	20	32739337	COMMD7	COMMD7			ENSG00000149600			rs11698914-C	rs11698914	0	11698914	intron_variant	0	0.233458	1E-24	24.0		0.031861	[0.026-0.038] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20q11.22	20	35127974	EDEM2, MYH7B	EDEM2			ENSG00000088298			rs2889874-G	rs2889874	0	2889874	intron_variant	0	0.451678	9E-10	9.045757490560675		0.016076	[0.011-0.021] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20q12	20	40530479	MAFB	LINC01370 - MAFB	ENSG00000237767	ENSG00000204103		519156	155369	rs1012167-C	rs1012167	0	1012167	intergenic_variant	1	0.400697	1E-19	19.0		0.024145	[0.019-0.029] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20q12	20	41168825	PLCG1	PLCG1			ENSG00000124181			rs753381-T	rs753381	0	753381	missense_variant	0	0.450563	3E-9	8.522878745280337		0.01512	[0.01-0.02] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20q13.32	20	58697561	STX16-NPEPL1, GNAS	STX16-NPEPL1, NPEPL1			ENSG00000254995, ENSG00000215440			rs6026449-C	rs6026449	0	6026449	intron_variant	0	0.627232	2E-10	9.698970004336019		0.016962	[0.012-0.022] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Birth weight	298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals	NR	20q13.33	20	63814349	ZBTB46	ZBTB46, ZBTB46-AS1			ENSG00000130584, ENSG00000231208			rs73143584-A	rs73143584	0	73143584	intron_variant	0	0.110347	2E-11	10.698970004336019		0.028776	[0.02-0.037] unit increase	Affymetrix, Illumina [15144367] (imputed)	N	birth weight	http://www.ebi.ac.uk/efo/EFO_0004344	GCST008362	Genome-wide genotyping array
